16.3.288;C2378;"TÊ PVC SOLD./ROSCA AZUL D=20mmX20mmX1/2""";;;UN;;16,18
16.3.289;C2379;TÊ PVC SOLD./ROSCA AZUL D=25mmX25mmX3/4';;;UN;;17,36
16.3.290;C2380;"TÊ PVC SOLD. MARROM D= 20mm (1/2"")";;;UN;;9,07
16.3.291;C2381;"TÊ PVC SOLD. MARROM D= 25mm (3/4"")";;;UN;;9,40
16.3.292;C2382;"TÊ PVC SOLD. MARROM D= 32mm (1"")";;;UN;;11,90
16.3.293;C2383;"TÊ PVC SOLD. MARROM D= 40mm (1 1/4"")";;;UN;;20,60
16.3.294;C2384;"TÊ PVC SOLD. MARROM D= 50mm (1 1/2"")";;;UN;;21,84
16.3.295;C2385;"TÊ PVC SOLD. MARROM D= 60mm (2"")";;;UN;;38,34
16.3.296;C2386;"TÊ PVC SOLD. MARROM D= 75mm (2 1/2"")";;;UN;;69,46
16.3.297;C2387;"TÊ PVC SOLD. MARROM D= 85mm (3"")";;;UN;;101,01
16.3.298;C2388;"TÊ PVC SOLD. MARROM D=110mm (4"")";;;UN;;162,30
16.3.299;C2389;"TE PVC SOLD./ROSCA D=20mmX20mmX1/2""";;;UN;;11,12
16.3.300;C2390;"TE PVC SOLD./ROSCA D=25mmX25mmX3/4""";;;UN;;12,70
16.3.301;C2391;"TE PVC SOLD./ROSCA D=32mmX32mmX1""";;;UN;;17,82
16.3.302;C2400;"TE REDUCAO PVC ROSCAVEL DE 3/4"" X 1/2"" PARA AGUA FRIA
";;;UN;;15,13
;;;;;;;
16.3.303;C2399;"TE REDUCAO PVC ROSCAVEL DE 1"" X 3/4"" PARA AGUA FRIA
";;;UN;;17,64
;;;;;;;
16.3.304;C2398;"TE REDUCAO PVC ROSCAVEL DE 1 1/2"" X 3/4"" PARA AGUA FRIA
";;;UN;;33,61
;;;;;;;
16.3.305;C5126;"TE REDUCAO PVC ROSCAVEL DE 1 1/4"" X 1"" PARA AGUA FRIA
";;;UN;;33,31
;;;;;;;
16.3.306;C5127;"TE REDUCAO PVC ROSCAVEL DE 1 1/2"" X 1 1/4"" PARA AGUA FRIA";;;UN;;33,76
16.3.307;C2393;"TÊ REDUÇÃO PVC SOLD./ROSCA AZUL D=32mmX32mmX3/4""";;;UN;;22,36
16.3.308;C2392;"TÊ REDUÇÃO PVC SOLD./ROSCA AZUL D=25mmX25mmX1/2""";;;UN;;15,56
16.3.309;C2404;"TE REDUCAO PVC SOLDAVEL DE 25X20 MM PARA AGUA FRIA
";;;UN;;11,20
;;;;;;;
16.3.310;C2405;"TE REDUCAO PVC SOLDAVEL DE 32X25 MM PARA AGUA FRIA
";;;UN;;13,80
;;;;;;;
16.3.311;C2406;"TE REDUCAO PVC SOLDAVEL DE  40X32MM PARA AGUA FRIA
";;;UN;;21,87
;;;;;;;
16.3.312;C2407;TE REDUCAO PVC SOLDAVEL DE  50X20MM PARA ÁGUA FRIA;;;UN;;22,79
16.3.313;C2408;TE REDUCAO PVC SOLDAVEL DE  50X25MM PARA AGUA FRIA;;;UN;;21,41
16.3.314;C2409;TE REDUCAO PVC SOLDAVEL DE  50X32MM PARA AGUA FRIA;;;UN;;26,06
16.3.315;C2410;"TE REDUCAO PVC SOLDAVEL DE  50X40MM PARA AGUA FRIA
";;;UN;;28,84
;;;;;;;
16.3.316;C2411;TE REDUCAO PVC SOLDAVEL DE  75X50MM PARA AGUA FRIA;;;UN;;62,92
16.3.317;C2412;"TE REDUCAO PVC ROSCAVEL DE 2 1/2"" X 2"" PARA AGUA FRIA
";;;UN;;73,37
;;;;;;;
16.3.318;C2413;TE REDUCAO PVC SOLDAVEL DE  85X60MM PARA AGUA FRIA;;;UN;;85,89
16.3.319;C2414;"TE REDUCAO PVC ROSCAVEL DE 3"" X 2 1/2"" PARA AGUA FRIA
";;;UN;;75,34
;;;;;;;
16.3.320;C2401;TE REDUCAO PVC SOLDAVEL DE 110X60MM PARA AGUA FRIA;;;UN;;152,28
16.3.321;C2402;TE REDUCAO PVC SOLDAVEL DE 110X75MM PARA AGUA FRIA;;;UN;;157,50
16.3.322;C2403;TE REDUCAO PVC SOLDAVEL DE 110X85MM PARA AGUA FRIA;;;UN;;174,67
16.3.323;C2341;"TÊ REDUÇÃO PVC SOLD./ROSCA. D=25mmX25mmX1/2""";;;UN;;12,63
16.3.324;C2342;"TÊ REDUÇÃO PVC SOLD./ROSCA. D=32mmX32mmX3/4""";;;UN;;17,79
16.3.325;C4822;TERMINAL DE VENTILAÇÃO PVC 50MM;;;UN;;12,09
16.3.326;C4823;TERMINAL DE VENTILACAO PVC 75 MM;;;UN;;15,76
16.3.327;C4824;"TERMINAL DE VENTILAÇÃO PVC 100MM
";;;UN;;20,33
;;;;;;;
16.3.328;C2595;"TUBO PVC BRANCO P/ESGOTO D=40mm (1 1/2"")";;;M;;14,39
16.3.329;C2596;"TUBO PVC BRANCO P/ESGOTO D=50mm (2"")";;;M;;19,89
16.3.330;C2598;"TUBO PVC BRANCO P/ESGOTO D=75mm (3"")";;;M;;31,33
16.3.331;C2593;TUBO PVC BRANCO P/ESGOTO D=100MM (4');;;M;;35,15
16.3.332;C2597;"TUBO PVC BRANCO P/ESGOTO D=50mm (2"") - JUNTA C/ANÉIS";;;M;;20,00
16.3.333;C2599;"TUBO PVC BRANCO P/ESGOTO D=75mm (3"") - JUNTA C/ANÉIS";;;M;;30,94
16.3.334;C2594;"TUBO PVC BRANCO P/ESGOTO D=100mm (4"") - JUNTA C/ANÉIS";;;M;;34,25
16.3.335;C2600;"TUBO PVC BRANCO RÍGIDO ESGOTO D=150mm (6"")";;;M;;52,82
16.3.336;C2601;"TUBO PVC BRANCO RÍGIDO ESGOTO D=200mm (8"")";;;M;;94,93
16.3.337;C2602;"TUBO PVC BRANCO RÍGIDO ESGOTO D=250mm (10"")";;;M;;107,48
16.3.338;C2603;"TUBO PVC BRANCO RÍGIDO ESGOTO D=300mm (12"")";;;M;;147,98
16.3.339;C2613;"TUBO PVC CINZA RÍGIDO ESGOTO D=150mm (6"") JUNTA C/ANÉIS";;;M;;91,99
16.3.340;C2614;"TUBO PVC CINZA RÍGIDO ESGOTO D=150mm (6"") JUNTA SOLD.";;;M;;92,32
16.3.341;C2607;"TUBO PVC ROSC. BRANCO D= 1/2"" (20mm)";;;M;;10,39
16.3.342;C2611;"TUBO PVC ROSC. BRANCO D= 3/4"" (25mm)";;;M;;14,46
16.3.343;C2606;"TUBO PVC ROSC. BRANCO D= 1"" (32mm)";;;M;;22,55
16.3.344;C2605;"TUBO PVC ROSC. BRANCO D= 1 1/4"" (40mm)";;;M;;31,50
16.3.345;C2604;"TUBO PVC ROSC. BRANCO D= 1 1/2"" (50mm)";;;M;;38,83
16.3.346;C2609;"TUBO PVC ROSC. BRANCO D= 2"" (60mm)";;;M;;52,87
16.3.347;C2608;"TUBO PVC ROSC. BRANCO D= 2 1/2"" (75mm)";;;M;;79,35
16.3.348;C2610;"TUBO PVC ROSC. BRANCO D= 3"" (85mm)";;;M;;100,34
16.3.349;C2612;"TUBO PVC ROSC. BRANCO D= 4""(110mm)";;;M;;118,46
16.3.350;C4760;"TUBO PVC SÉRIE REFORÇADA P/ ESGOTO D=100MM (4"") - INCLUSIVE CONEXÕES                                     
";;;M;;45,49
;;;;;;;
16.3.351;C4763;"TUBO PVC SÉRIE REFORÇADA P/ ESGOTO D=150MM (6"") JUNTA COM ANEL                                
";;;M;;63,38
;;;;;;;
16.3.352;C2615;"TUBO PVC SOLD. MARROM D= 20mm (1/2"")";;;M;;5,92
16.3.353;C2616;"TUBO PVC SOLD. MARROM D= 25mm (3/4"")";;;M;;8,01
16.3.354;C2617;"TUBO PVC SOLD. MARROM D= 32mm (1"")";;;M;;12,20
16.3.355;C2618;"TUBO PVC SOLD. MARROM D= 40mm (1 1/4"")";;;M;;18,19
16.3.356;C2619;"TUBO PVC SOLD. MARROM D= 50mm (1 1/2"")";;;M;;21,30
16.3.357;C2620;"TUBO PVC SOLD. MARROM D= 60mm (2"")";;;M;;31,58
16.3.358;C2621;"TUBO PVC SOLD. MARROM D= 75mm (2 1/2"")";;;M;;49,04
16.3.359;C2622;"TUBO PVC SOLD. MARROM D= 85mm (3"")";;;M;;59,94
16.3.360;C2623;"TUBO PVC SOLD. MARROM D=110mm (4"")";;;M;;85,83
16.3.361;C2624;"TUBO PVC SOLD. MARROM INCL.CONEXÕES D= 20mm (1/2"")";;;M;;17,95
16.3.362;C2625;"TUBO PVC SOLD. MARROM INCL.CONEXÕES D= 25mm(3/4"")";;;M;;21,37
16.3.363;C2626;"TUBO PVC SOLD. MARROM INCL.CONEXÕES D= 32mm(1"")";;;M;;28,74
16.3.364;C2627;"TUBO PVC SOLD. MARROM INCL.CONEXÕES D= 40mm (1 1/4"")";;;M;;35,40
16.3.365;C2628;"TUBO PVC SOLD. MARROM INCL.CONEXÕES D= 50mm (1 1/2"")";;;M;;40,58
16.3.366;C2629;"TUBO PVC SOLD. MARROM INCL.CONEXÕES D= 60mm (2"")";;;M;;55,52
16.3.367;C2631;"TUBO PVC SOLD. MARROM INCL.CONEXÕES D=75mm (2 1/2"")";;;M;;81,69
16.3.368;C2632;TUBO PVC SOLD. MARROM INCL.CONEXÕES D=85MM(3');;;M;;92,96
16.3.369;C2630;TUBO PVC SOLD. MARROM INCL.CONEXÕES D=110mm(4');;;M;;128,28
16.3.370;C2648;"UNIÃO PVC BRANCO ROSC. D=1/2"" (20mm)";;;UN;;9,98
16.3.371;C2652;"UNIÃO PVC BRANCO ROSC. D=3/4"" (25mm)";;;UN;;14,13
16.3.372;C2647;"UNIÃO PVC BRANCO ROSC. D=1"" (32mm)";;;UN;;21,83
16.3.373;C2646;"UNIÃO PVC BRANCO ROSC. D=1 1/4"" (40mm)";;;UN;;35,30
16.3.374;C2645;"UNIÃO PVC BRANCO ROSC. D=1 1/2"" (50mm)";;;UN;;38,47
16.3.375;C2650;"UNIÃO PVC BRANCO ROSC. D=2"" (60mm)";;;UN;;76,99
16.3.376;C2651;"UNIÃO PVC BRANCO ROSC. D=3"" (85mm)";;;UN;;190,14
16.3.377;C2649;"UNIÃO PVC BRANCO ROSC. D=2 1/2"" (75mm)";;;UN;;152,17
16.3.378;C2653;"UNIÃO PVC BRANCO ROSC. D=4"" (110mm)";;;UN;;364,71
16.3.379;C2654;"UNIÃO PVC SOLD. MARROM D= 20mm (1/2"")";;;UN;;10,17
16.3.380;C2655;"UNIÃO PVC SOLD. MARROM D= 25mm (3/4"")";;;UN;;11,56
16.3.381;C2656;"UNIÃO PVC SOLD. MARROM D= 32mm (1"")";;;UN;;16,38
16.3.382;C2657;"UNIÃO PVC SOLD. MARROM D= 40mm (1 1/4"")";;;UN;;29,89
16.3.383;C2658;"UNIÃO PVC SOLD. MARROM D= 50mm (1 1/2"")";;;UN;;32,38
16.3.384;C2659;"UNIÃO PVC SOLD. MARROM D= 60mm (2"")";;;UN;;70,61
16.3.385;C2660;"UNIÃO PVC SOLD. MARROM D= 75mm (2 1/2"")";;;UN;;137,83
16.3.386;C2661;"UNIÃO PVC SOLD. MARROM D= 85mm (3"")";;;UN;;206,03
16.3.387;C2662;"UNIÃO PVC SOLD. MARROM D=110mm (4"")";;;UN;;372,39
16.4;TUBOS E CONEXÕES DE PRFV;;;;;;262,20
16.4.1;C4188;ASSENTAMENTO DE TUBO, PEÇAS E CONEXÕES EM PRFV, JE DN 300mm;;;M;;14,26
16.4.2;C4189;ASSENTAMENTO DE TUBO, PEÇAS E CONEXÕES EM PRFV, JE DN 350mm;;;M;;14,93
16.4.3;C4190;ASSENTAMENTO DE TUBO, PEÇAS E CONEXÕES EM PRFV, JE DN 400mm;;;M;;16,91
16.4.4;C4191;ASSENTAMENTO DE TUBO, PEÇAS E CONEXÕES EM PRFV, JE DN 450mm;;;M;;17,80
16.4.5;C4192;ASSENTAMENTO DE TUBO, PEÇAS E CONEXÕES EM PRFV, JE DN 500mm;;;M;;18,72
16.4.6;C4193;ASSENTAMENTO DE TUBO, PEÇAS E CONEXÕES EM PRFV, JE DN 600mm;;;M;;20,62
16.4.7;C4194;ASSENTAMENTO DE TUBO, PEÇAS E CONEXÕES EM PRFV, JE DN 700mm;;;M;;23,21
16.4.8;C4195;ASSENTAMENTO DE TUBO, PEÇAS E CONEXÕES EM PRFV, JE DN 800mm;;;M;;27,77
16.4.9;C4196;ASSENTAMENTO DE TUBO, PEÇAS E CONEXÕES EM PRFV, JE DN 900mm;;;M;;31,19
16.4.10;C4197;ASSENTAMENTO DE TUBO, PEÇAS E CONEXÕES EM PRFV, JE DN 1000mm;;;M;;35,20
16.4.11;C4198;ASSENTAMENTO DE TUBO, PEÇAS E CONEXÕES EM PRFV, JE DN 1200mm;;;M;;41,59
16.5;TUBOS E CONEXÕES DE CERÂMICA;;;;;;299,39
16.5.1;C0235;ASSENTAMENTO DE TUBOS E CONEXÕES CERÂMICOS, J.ARG. D= 100mm;;;M;;6,23
16.5.2;C0239;ASSENTAMENTO DE TUBOS E CONEXÕES CERÂMICOS, J.ARG. D=150mm;;;M;;8,02
16.5.3;C0236;ASSENTAMENTO DE TUBOS E CONEXÕES CERÂMICOS, J.ARG. D= 200mm;;;M;;9,69
16.5.4;C0237;ASSENTAMENTO DE TUBOS E CONEXÕES CERÂMICOS, J.ARG. D= 250mm;;;M;;12,95
16.5.5;C0238;ASSENTAMENTO DE TUBOS E CONEXÕES CERÂMICOS, J.ARG. D= 300mm;;;M;;16,04
16.5.6;C0240;ASSENTAMENTO DE TUBOS E CONEXÕES CERÂMICOS, J.ASF. D= 100mm;;;M;;17,48
16.5.7;C0241;ASSENTAMENTO DE TUBOS E CONEXÕES CERÂMICOS, J.ASF. D= 150mm;;;M;;19,74
16.5.8;C0242;ASSENTAMENTO DE TUBOS E CONEXÕES CERÂMICOS, J.ASF. D= 200mm;;;M;;23,39
16.5.9;C0243;ASSENTAMENTO DE TUBOS E CONEXÕES CERÂMICOS, J.ASF. D= 250mm;;;M;;31,73
16.5.10;C0244;ASSENTAMENTO DE TUBOS E CONEXÕES CERÂMICOS, J.ASF. D= 300mm;;;M;;40,17
16.5.11;C0245;ASSENTAMENTO DE TUBOS E CONEXÕES CERÂMICOS, J.ASF. D= 350mm;;;M;;51,15
16.5.12;C0246;ASSENTAMENTO DE TUBOS E CONEXÕES CERÂMICOS, J.ASF. D= 400mm;;;M;;62,80
16.6;TUBOS E CONEXÕES DE CONCRETO;;;;;;2.578,61
16.6.1;C0305;ASSENTAMENTO DE TUBOS EM CONCRETO,JUNTA ARGAMASSADA, D=150mm;;;M;;20,39
16.6.2;C0306;ASSENTAMENTO DE TUBOS EM CONCRETO,JUNTA ARGAMASSADA, D=200mm;;;M;;27,15
16.6.3;C0298;ASSENTAMENTO DE TUBOS EM CONCRETO, JE D= 300mm;;;M;;34,26
16.6.4;C0299;ASSENTAMENTO DE TUBOS EM CONCRETO, JE D= 400mm;;;M;;53,47
16.6.5;C0300;ASSENTAMENTO DE TUBOS EM CONCRETO, JE D=500mm;;;M;;73,28
16.6.6;C0301;ASSENTAMENTO DE TUBOS EM CONCRETO, JE D=600mm;;;M;;91,94
16.6.7;C0302;ASSENTAMENTO DE TUBOS EM CONCRETO, JE D= 700mm;;;M;;114,68
16.6.8;C0303;ASSENTAMENTO DE TUBOS EM CONCRETO, JE D= 800mm;;;M;;135,07
16.6.9;C0304;ASSENTAMENTO DE TUBOS EM CONCRETO, JE D= 900mm;;;M;;166,30
16.6.10;C0293;ASSENTAMENTO DE TUBOS EM CONCRETO, JE D= 1000mm;;;M;;210,47
16.6.11;C0294;ASSENTAMENTO DE TUBOS EM CONCRETO, JE D= 1200mm;;;M;;279,37
16.6.12;C0295;ASSENTAMENTO DE TUBOS EM CONCRETO, JE D=1500mm;;;M;;353,07
16.6.13;C0296;ASSENTAMENTO DE TUBOS EM CONCRETO, JE D= 1750mm;;;M;;449,00
16.6.14;C0297;ASSENTAMENTO DE TUBOS EM CONCRETO, JE D=2000mm;;;M;;570,16
16.7;TUBOS E CONEXÕES DE COBRE;;;;;;6.434,98
16.7.1;C1007;"CURVA COBRE OU BRONZE D= 15mm (1/2"")";;;UN;;11,20
16.7.2;C1008;"CURVA COBRE OU BRONZE D= 22mm (3/4"")";;;UN;;15,85
16.7.3;C1009;"CURVA COBRE OU BRONZE D= 28mm (1"")";;;UN;;21,79
16.7.4;C1010;"CURVA COBRE OU BRONZE D= 35mm (1 1/4"")";;;UN;;40,00
16.7.5;C1011;"CURVA COBRE OU BRONZE D= 42mm (1 1/2"")";;;UN;;55,20
16.7.6;C1012;"CURVA COBRE OU BRONZE D= 54mm (2"")";;;UN;;80,40
16.7.7;C1013;"CURVA COBRE OU BRONZE D= 66mm (2 1/2"")";;;UN;;249,91
16.7.8;C1014;"CURVA COBRE OU BRONZE D= 79mm (3"")";;;UN;;239,20
16.7.9;C1015;"CURVA COBRE OU BRONZE D=104mm (4"")";;;UN;;575,07
16.7.10;C2332;"TÊ COBRE OU BRONZE D= 15mm (1/2"")";;;UN;;17,53
16.7.11;C2333;"TÊ COBRE OU BRONZE D= 22mm (3/4"")";;;UN;;22,08
16.7.12;C2334;"TÊ COBRE OU BRONZE D= 28mm (1"")";;;UN;;27,27
16.7.13;C2335;"TÊ COBRE OU BRONZE D= 35mm (1 1/4"")";;;UN;;42,21
16.7.14;C2336;"TÊ COBRE OU BRONZE D= 42mm (1 1/2"")";;;UN;;57,26
16.7.15;C2337;"TÊ COBRE OU BRONZE D= 54mm (2"")";;;UN;;82,69
16.7.16;C2338;"TÊ COBRE OU BRONZE D= 66mm (2 1/2"")";;;UN;;305,64
16.7.17;C2339;"TÊ COBRE OU BRONZE D= 79mm (3"")";;;UN;;364,83
16.7.18;C2340;"TÊ COBRE OU BRONZE D=104mm (4"")";;;UN;;734,08
16.7.19;C2565;"TUBO COBRE D= 15mm(1/2"") CLASSE E";;;M;;25,96
16.7.20;C2566;"TUBO COBRE D= 22mm (3/4"") CLASSE E";;;M;;43,33
16.7.21;C2567;"TUBO COBRE D= 28mm (1"") CLASSE E";;;M;;53,44
16.7.22;C2568;"TUBO COBRE D= 35mm (1 1/4"") CLASSE E";;;M;;77,89
16.7.23;C2569;"TUBO COBRE D= 42mm (1 1/2"") CLASSE E";;;M;;102,16
16.7.24;C2570;"TUBO COBRE D= 54mm (2"") CLASSE E";;;M;;148,38
16.7.25;C2571;"TUBO COBRE D= 66mm (2 1/2"") CLASSE E";;;M;;206,26
16.7.26;C2572;"TUBO COBRE D= 79mm (3"") CLASSE E";;;M;;296,49
16.7.27;C2573;"TUBO COBRE D=104mm (4"") CLASSE E";;;M;;431,82
16.7.28;C2574;"TUBO COBRE INCLUSIVE CONEXÕES D= 15mm (1/2"") CLASSE E";;;M;;52,71
16.7.29;C2575;"TUBO COBRE INCLUSIVE CONEXÕES D= 22mm (3/4"") CLASSE E";;;M;;78,40
16.7.30;C2576;"TUBO COBRE INCLUSIVE CONEXÕES D= 28mm (1"") CLASSE E";;;M;;94,49
16.7.31;C2577;"TUBO COBRE INCLUSIVE CONEXÕES D= 35mm (1 1/4"") CLASSE E";;;M;;131,19
16.7.32;C2578;"TUBO COBRE INCLUSIVE CONEXÕES D= 42mm (1 1/2"") CLASSE E";;;M;;160,94
16.7.33;C2579;"TUBO COBRE INCLUSIVE CONEXÕES D= 54mm (2"") CLASSE E";;;M;;231,29
16.7.34;C2580;"TUBO COBRE INCLUSIVE CONEXÕES D= 66mm (2 1/2"") CLASSE E";;;M;;318,93
16.7.35;C2581;"TUBO COBRE INCLUSIVE CONEXÕES D= 79mm (3"") CLASSE E";;;M;;425,02
16.7.36;C2582;"TUBO COBRE INCLUSIVE CONEXÕES D=104mm (4"") CLASSE E";;;M;;614,07
16.8;REGISTROS E VÁLVULAS;;;;;;12.384,01
16.8.1;C3599;"MUTIRÃO MISTO - REGISTRO DE GAVETA BRUTO D=20mm (3/4"")";;;UN;;35,57
16.8.2;C3600;"MUTIRÃO MISTO - REGISTRO DE PRESSÃO D=20mm (3/4"")";;;UN;;29,69
16.8.3;C2156;"REGISTRO DE GAVETA BRUTO D= 15mm (1/2"")";;;UN;;44,33
16.8.4;C2157;"REGISTRO DE GAVETA BRUTO D= 20mm (3/4"")";;;UN;;45,63
16.8.5;C2158;"REGISTRO DE GAVETA BRUTO D= 25mm (1"")";;;UN;;59,04
16.8.6;C2159;"REGISTRO DE GAVETA BRUTO D= 32mm (1 1/4"")";;;UN;;85,13
16.8.7;C2160;"REGISTRO DE GAVETA BRUTO D= 40mm (1 1/2"")";;;UN;;98,24
16.8.8;C2161;"REGISTRO DE GAVETA BRUTO D= 50mm (2"")";;;UN;;122,94
16.8.9;C2162;"REGISTRO DE GAVETA BRUTO D= 65mm (2 1/2"")";;;UN;;229,10
16.8.10;C2163;"REGISTRO DE GAVETA BRUTO D= 80mm (3"")";;;UN;;267,29
16.8.11;C2164;"REGISTRO DE GAVETA BRUTO D=100mm (4"")";;;UN;;518,35
16.8.12;C2165;"REGISTRO DE GAVETA C/CANOPLA CROMADA D= 15mm (1/2"")";;;UN;;75,21
16.8.13;C2166;"REGISTRO DE GAVETA C/CANOPLA CROMADA D= 20mm (3/4"")";;;UN;;81,70
16.8.14;C2167;"REGISTRO DE GAVETA C/CANOPLA CROMADA D= 25mm (1"")";;;UN;;94,37
16.8.15;C2168;"REGISTRO DE GAVETA C/CANOPLA CROMADA D= 32mm (1 1/4"")";;;UN;;135,36
16.8.16;C2169;"REGISTRO DE GAVETA C/CANOPLA CROMADA D= 40mm (1 1/2"")";;;UN;;139,87
16.8.17;C2171;"REGISTRO DE PRESSÃO C/CANOPLA CROMADA D= 15mm (1/2"")";;;UN;;76,66
16.8.18;C2172;"REGISTRO DE PRESSÃO C/CANOPLA CROMADA D= 20mm (3/4"")";;;UN;;78,50
16.8.19;C2170;"REGISTRO DE PRESSAO C/CANOPLA CROMADA D=25MM (1"")";;;UN;;89,91
16.8.20;C3601;"REGISTRO DE PRESSÃO D=20mm (3/4"") - PADRÃO POPULAR";;;UN;;41,06
16.8.21;C2173;"REGISTRO DE RECALQUE NO PASSEIO D= 65mm (2 1/2"")";;;UN;;686,57
16.8.22;C2177;"REGISTRO GLOBO /FECHO RÁPIDO DE 3/4""";;;UN;;50,51
16.8.23;C2176;"REGISTRO GLOBO /FECHO RÁPIDO DE 1""";;;UN;;63,74
16.8.24;C2175;"REGISTRO GLOBO /FECHO RÁPIDO DE 1 1/4""";;;UN;;88,77
16.8.25;C2178;"REGISTRO GLOBO/FECHO RÁPIDO DE 1 1/2""";;;UN;;104,36
16.8.26;C2174;"REGISTRO GLOBO / FECHO RÁPIDO DE 2""";;;UN;;133,79
16.8.27;C4403;"REGISTRO GLOBO / FECHO RÁPIDO DE 2 1/2""";;;UN;;193,15
16.8.28;C3695;"REGISTRO GLOBO EM BRONZE ROSC. DE 3/4""";;;UN;;60,38
16.8.29;C3714;"REGISTRO GLOBO EM BRONZE ROSC. DE 1""";;;UN;;73,69
16.8.30;C2684;VÁLVULA DE DESCARGA CROMADA C/CANOPLA LISA DE 32 OU 40mm;;;UN;;229,13
16.8.31;C2685;VÁLVULA DE DESCARGA CROMADA C/REGISTRO ACOPLADO DE 32 OU 40mm;;;UN;;329,73
16.8.32;C2686;"VÁLVULA DE DESCARGA PVC RÍGIDO S/REGISTRO .ACOPLADO. D=50mm (1 1/2"")";;;UN;;165,15
;;;;;;;
16.8.33;C2687;"VÁLVULA DE FLUXO EM AÇO GALVANIZADO DE  (2 1/2"")";;;UN;;604,24
16.8.34;C2688;"VÁLVULA DE RETENÇÃO DE PÉ C/CRIVO D= 15mm (1/2"")";;;UN;;56,73
16.8.35;C2689;"VÁLVULA DE RETENÇÃO DE PÉ C/CRIVO D= 20mm (3/4"")";;;UN;;61,61
16.8.36;C2690;"VÁLVULA DE RETENÇÃO DE PÉ C/CRIVO D= 25mm (1"")";;;UN;;65,81
16.8.37;C2691;"VÁLVULA DE RETENÇÃO DE PÉ C/CRIVO D= 32mm (1 1/4"")";;;UN;;104,06
16.8.38;C2692;"VÁLVULA DE RETENÇÃO DE PÉ C/CRIVO D= 40mm (1 1/2"")";;;UN;;108,76
16.8.39;C2693;"VÁLVULA DE RETENÇÃO DE PÉ C/CRIVO D= 50mm (2"")";;;UN;;146,49
16.8.40;C2694;"VÁLVULA DE RETENÇÃO DE PÉ C/CRIVO D= 65mm (2 1/2"")";;;UN;;246,19
16.8.41;C2695;"VÁLVULA DE RETENÇÃO DE PÉ C/CRIVO D= 80mm (3"")";;;UN;;319,68
16.8.42;C2696;"VÁLVULA DE RETENÇÃO DE PÉ C/CRIVO D=100mm (4"")";;;UN;;539,71
16.8.43;C4775;VÁLVULA DE RETENÇÃO DE PVC P/ ESGOTO D=150MM;;;UN;;275,09
16.8.44;C2707;"VÁLVULA DE RETENÇÃO HORIZONTAL D= 15mm (1/2"")";;;UN;;73,95
16.8.45;C2708;"VÁLVULA DE RETENÇÃO HORIZONTAL D= 20mm (3/4"")";;;UN;;84,95
16.8.46;C2709;"VÁLVULA DE RETENÇÃO HORIZONTAL D= 25mm (1"")";;;UN;;107,43
16.8.47;C2710;"VÁLVULA DE RETENÇÃO HORIZONTAL D= 32mm (1 1/4"")";;;UN;;162,46
16.8.48;C2711;"VÁLVULA DE RETENÇÃO HORIZONTAL D= 40mm (1 1/2"")";;;UN;;177,48
16.8.49;C2712;"VÁLVULA DE RETENÇÃO HORIZONTAL D= 50mm (2"")";;;UN;;234,46
16.8.50;C2713;"VÁLVULA DE RETENÇÃO HORIZONTAL D= 65mm (2 1/2"")";;;UN;;332,46
16.8.51;C2714;"VÁLVULA DE RETENÇÃO HORIZONTAL D= 80mm (3"")";;;UN;;440,88
16.8.52;C2706;"VÁLVULA DE RETENÇÃO HORIZONTAL D= 100mm (4"")";;;UN;;671,03
16.8.53;C2697;"VÁLVULA DE RETENÇÃO HORIZ.OU VERT. D= 15mm (1/2"")";;;UN;;73,95
16.8.54;C2698;"VÁLVULA DE RETENÇÃO HORIZ.OU VERT. D= 20mm (3/4"")";;;UN;;84,95
16.8.55;C2699;"VÁLVULA DE RETENÇÃO HORIZ.OU VERT. D= 25mm (1"")";;;UN;;107,43
16.8.56;C2700;"VÁLVULA DE RETENÇÃO HORIZ.OU VERT. D= 32mm (1 1/4"")";;;UN;;162,46
16.8.57;C2701;"VÁLVULA DE RETENÇÃO HORIZ.OU VERT. D= 40mm (1 1/2"")";;;UN;;177,48
16.8.58;C2702;"VÁLVULA DE RETENÇÃO HORIZ.OU VERT. D= 50mm (2"")";;;UN;;234,46
16.8.59;C2703;"VÁLVULA DE RETENÇÃO HORIZ.OU VERT. D= 65mm (2 1/2"")";;;UN;;332,46
16.8.60;C2704;"VÁLVULA DE RETENÇÃO HORIZ.OU VERT. D= 80mm (3"")";;;UN;;440,88
16.8.61;C2705;"VÁLVULA DE RETENÇÃO HORIZ.OU VERT. D=100mm (4"")";;;UN;;671,03
16.8.62;C4005;VÁLVULA ELETRÔNICA CROMADA P/ MICTÓRIO;;;UN;;224,24
16.8.63;C3715;"VÁLVULA MOTORIZADA DE 2 VIAS ROSC. DE 3/4""";;;UN;;260,10
16.8.64;C3716;"VÁLVULA MOTORIZADA DE 2 VIAS ROSC. DE 1""";;;UN;;274,18
16.9;LOUÇAS, METAIS E ACESSÓRIOS;;;;;;37.729,86
16.9.1;C0091;APARELHO MISTURADOR P/PIA TIPO MESA;;;UN;;368,12
16.9.2;C0092;APARELHO MISTURADOR P/PIA TIPO PAREDE;;;UN;;295,63
16.9.3;C0225;ARMÁRIO DE EMBUTIR C/ESPELHO (45x60)cm;;;UN;;144,51
16.9.4;C0348;BACIA DE LOUÇA BRANCA C/CAIXA ACOPLADA;;;UN;;749,95
