;;;;Total:;19,4570
MATERIAIS;;;;;
I2526;"PARAFUSO C/PORCA E ARRUELA DE 5/16X3 1/2""";UN;10,0000;0,8300;8,3000
I2698;PLACA SEMI REFLETIVA DE AÇO GALVANIZADO;M2;1,0000;360,8900;360,8900
;;;;Total:;369,1900
;;;Total Simples:;;443,77
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;443,77
C3373 - RETIRADA DE MEIO FIO DE PEDRA GRANÍTICA - M;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I2391;PEDREIRO;H;0,0500;23,1700;1,1585
I2543;SERVENTE;H;0,5000;17,1400;8,5700
;;;;Total:;9,7285
;;;Total Simples:;;9,73
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;9,73
C3372 - MARCO QUILOMÉTRICO REFLETIVO EM POLIÉSTER C/ FIBRA DE VIDRO - M2;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0581;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHI);H;0,9000;46,7200;42,0480
I0703;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHP);H;0,1000;130,7440;13,0744
;;;;Total:;55,1224
MAO DE OBRA;;;;;
I0498;CARPINTEIRO;H;0,1000;23,1700;2,3170
I2543;SERVENTE;H;1,0000;17,1400;17,1400
;;;;Total:;19,4570
MATERIAIS;;;;;
I0198;"PONTALETE / BARROTE DE 3""x3"" - APARELHADO";M;3,0000;17,3300;51,9900
I2525;"PARAFUSO C/PORCA E ARRUELA DE 1/4X1 1/2""";UN;4,0000;0,4800;1,9200
I2526;"PARAFUSO C/PORCA E ARRUELA DE 5/16X3 1/2""";UN;2,0000;0,8300;1,6600
I2542;"TRAVESSA DE MADEIRA C/SECAO DE 3""X1 1/2""";M;1,0000;8,2200;8,2200
I2697;PLACA REFLETIVA DE POLIÉSTER DE FIBRA DE VIDRO;M2;1,0000;977,0000;977,0000
;;;;Total:;1.040,7900
SERVIÇOS;;;;;
C3268;CONCRETO P/VIBR., FCK=10MPa COM AGREGADO PRODUZIDO (S/TRANSP.) ;M3;0,0180;350,7504;6,3135
;;;;;
;;;;Total:;6,3135
;;;Total Simples:;;1.121,68
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;1.121,68
C3371 - MARCO QUILOMÉTRICO REFLETIVO EM ALUMÍNIO - M2;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0581;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHI);H;0,9000;46,7200;42,0480
I0703;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHP);H;0,1000;130,7440;13,0744
;;;;Total:;55,1224
MAO DE OBRA;;;;;
I0498;CARPINTEIRO;H;0,1000;23,1700;2,3170
I2543;SERVENTE;H;1,0000;17,1400;17,1400
;;;;Total:;19,4570
MATERIAIS;;;;;
I0198;"PONTALETE / BARROTE DE 3""x3"" - APARELHADO";M;3,0000;17,3300;51,9900
I2525;"PARAFUSO C/PORCA E ARRUELA DE 1/4X1 1/2""";UN;4,0000;0,4800;1,9200
I2526;"PARAFUSO C/PORCA E ARRUELA DE 5/16X3 1/2""";UN;2,0000;0,8300;1,6600
I2542;"TRAVESSA DE MADEIRA C/SECAO DE 3""X1 1/2""";M;1,0000;8,2200;8,2200
I2696;PLACA REFLETIVA DE ALUMÍNIO;M2;1,0000;613,3000;613,3000
;;;;Total:;677,0900
SERVIÇOS;;;;;
C3268;CONCRETO P/VIBR., FCK=10MPa COM AGREGADO PRODUZIDO (S/TRANSP.) ;M3;0,0180;350,7504;6,3135
;;;;;
;;;;Total:;6,3135
;;;Total Simples:;;757,98
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;757,98
C3370 - MARCO QUILOMÉTRICO REFLETIVO EM AÇO GALVANIZADO - M2;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0581;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHI);H;0,9000;46,7200;42,0480
I0703;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHP);H;0,1000;130,7440;13,0744
;;;;Total:;55,1224
MAO DE OBRA;;;;;
I0498;CARPINTEIRO;H;0,1000;23,1700;2,3170
I2543;SERVENTE;H;1,0000;17,1400;17,1400
;;;;Total:;19,4570
MATERIAIS;;;;;
I0198;"PONTALETE / BARROTE DE 3""x3"" - APARELHADO";M;3,0000;17,3300;51,9900
I2525;"PARAFUSO C/PORCA E ARRUELA DE 1/4X1 1/2""";UN;4,0000;0,4800;1,9200
I2526;"PARAFUSO C/PORCA E ARRUELA DE 5/16X3 1/2""";UN;2,0000;0,8300;1,6600
I2542;"TRAVESSA DE MADEIRA C/SECAO DE 3""X1 1/2""";M;1,0000;8,2200;8,2200
I2695;PLACA REFLETIVA DE ACO GALVANIZADO;M2;1,0000;528,6700;528,6700
;;;;Total:;592,4600
SERVIÇOS;;;;;
C3268;CONCRETO P/VIBR., FCK=10MPa COM AGREGADO PRODUZIDO (S/TRANSP.) ;M3;0,0180;350,7504;6,3135
;;;;;
;;;;Total:;6,3135
;;;Total Simples:;;673,35
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;673,35
C3308 - RECONFORMAÇÃO DA FAIXA DE DOMÍNIO, EMPRÉSTIMOS, JAZIDAS E TALUDES - M2;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0666;TRATOR DE ESTEIRAS C/LÂMINA E ESC. HP 155 (CHI);H;0,0000;78,9722;0,0000
I0779;TRATOR DE ESTEIRAS C/LÂMINA E ESC. HP 155 (CHP);H;0,0007;242,4361;0,1616
;;;;Total:;0,1616
MAO DE OBRA;;;;;
I2543;SERVENTE;H;0,0020;17,1400;0,0343
;;;;Total:;0,0343
;;;Total Simples:;;0,20
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;0,20
C3307 - PLACA INDICATIVA/EDUCATIVA/SERVIÇOS SEMI-REFLETIVA EM AÇO GALVANIZADO C/PELÍCULA ANTI-PICHANTE - M2;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0581;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHI);H;0,9000;46,7200;42,0480
I0703;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHP);H;0,1000;130,7440;13,0744
;;;;Total:;55,1224
MAO DE OBRA;;;;;
I0498;CARPINTEIRO;H;0,1000;23,1700;2,3170
I2543;SERVENTE;H;1,0000;17,1400;17,1400
;;;;Total:;19,4570
MATERIAIS;;;;;
I0198;"PONTALETE / BARROTE DE 3""x3"" - APARELHADO";M;6,0000;17,3300;103,9800
I2525;"PARAFUSO C/PORCA E ARRUELA DE 1/4X1 1/2""";UN;4,0000;0,4800;1,9200
I2526;"PARAFUSO C/PORCA E ARRUELA DE 5/16X3 1/2""";UN;4,0000;0,8300;3,3200
I2542;"TRAVESSA DE MADEIRA C/SECAO DE 3""X1 1/2""";M;4,0000;8,2200;32,8800
I2576;PLACA SEMI REFLETIVA DE AÇO GALVANIZADO C/PELICULA ANTI-PICHANTE;M2;1,0000;401,0000;401,0000
;;;;;
;;;;Total:;543,1000
SERVIÇOS;;;;;
C3268;CONCRETO P/VIBR., FCK=10MPa COM AGREGADO PRODUZIDO (S/TRANSP.) ;M3;0,0360;350,7504;12,6270
;;;;;
;;;;Total:;12,6270
;;;Total Simples:;;630,31
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;630,31
C3306 - PLACA INDICATIVA/EDUCATIVA/SERVIÇOS SEMI-REFLETIVA EM ALUMÍNIO C/PELÍCULA ANTI-PICHANTE - M2;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0581;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHI);H;0,9000;46,7200;42,0480
I0703;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHP);H;0,1000;130,7440;13,0744
;;;;Total:;55,1224
MAO DE OBRA;;;;;
I0498;CARPINTEIRO;H;0,1000;23,1700;2,3170
I2543;SERVENTE;H;1,0000;17,1400;17,1400
;;;;Total:;19,4570
MATERIAIS;;;;;
I0198;"PONTALETE / BARROTE DE 3""x3"" - APARELHADO";M;6,0000;17,3300;103,9800
I2525;"PARAFUSO C/PORCA E ARRUELA DE 1/4X1 1/2""";UN;4,0000;0,4800;1,9200
I2526;"PARAFUSO C/PORCA E ARRUELA DE 5/16X3 1/2""";UN;4,0000;0,8300;3,3200
I2542;"TRAVESSA DE MADEIRA C/SECAO DE 3""X1 1/2""";M;4,0000;8,2200;32,8800
I2575;PLACA SEMI REFLETIVA DE ALUMINIO C/PELICULA ANTI-PICHANTE;M2;1,0000;616,2600;616,2600
;;;;Total:;758,3600
SERVIÇOS;;;;;
C3268;CONCRETO P/VIBR., FCK=10MPa COM AGREGADO PRODUZIDO (S/TRANSP.) ;M3;0,0360;350,7504;12,6270
;;;;;
;;;;Total:;12,6270
;;;Total Simples:;;845,57
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;845,57
C3305 - PLACA INDICATIVA/EDUCATIVA/SERVIÇOS SEMI-REFLETIVA EM POLIÉSTER C/FIBRA DE VIDRO C/PELÍCULA ANTI-PICHANTE - M2;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0581;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHI);H;0,9000;46,7200;42,0480
I0703;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHP);H;0,1000;130,7440;13,0744
;;;;Total:;55,1224
MAO DE OBRA;;;;;
I0498;CARPINTEIRO;H;0,1000;23,1700;2,3170
I2543;SERVENTE;H;1,0000;17,1400;17,1400
;;;;Total:;19,4570
MATERIAIS;;;;;
I0198;"PONTALETE / BARROTE DE 3""x3"" - APARELHADO";M;6,0000;17,3300;103,9800
I2525;"PARAFUSO C/PORCA E ARRUELA DE 1/4X1 1/2""";UN;4,0000;0,4800;1,9200
I2526;"PARAFUSO C/PORCA E ARRUELA DE 5/16X3 1/2""";UN;4,0000;0,8300;3,3200
I2542;"TRAVESSA DE MADEIRA C/SECAO DE 3""X1 1/2""";M;4,0000;8,2200;32,8800
I2577;PLACA SEMI REFLETIVA DE POLIÉSTER C/FIBRA DE VIDRO C/PELICULA ANTI-PICHANTE;M2;1,0000;890,2200;890,2200
;;;;;
;;;;Total:;1.032,3200
SERVIÇOS;;;;;
C3268;CONCRETO P/VIBR., FCK=10MPa COM AGREGADO PRODUZIDO (S/TRANSP.) ;M3;0,0360;350,7504;12,6270
;;;;;
;;;;Total:;12,6270
;;;Total Simples:;;1.119,53
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;1.119,53
C3300 - PLACA DE SINALIZAÇÃO DE OBRA REFLETIVA EM ALUMÍNIO C/PELÍCULA ANTI-PICHANTE - M2;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0581;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHI);H;0,9000;46,7200;42,0480
I0703;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHP);H;0,1000;130,7440;13,0744
;;;;Total:;55,1224
MAO DE OBRA;;;;;
I0498;CARPINTEIRO;H;0,1000;23,1700;2,3170
I2543;SERVENTE;H;1,0000;17,1400;17,1400
;;;;Total:;19,4570
MATERIAIS;;;;;
I0198;"PONTALETE / BARROTE DE 3""x3"" - APARELHADO";M;3,0000;17,3300;51,9900
I2525;"PARAFUSO C/PORCA E ARRUELA DE 1/4X1 1/2""";UN;4,0000;0,4800;1,9200
I2526;"PARAFUSO C/PORCA E ARRUELA DE 5/16X3 1/2""";UN;4,0000;0,8300;3,3200
I2542;"TRAVESSA DE MADEIRA C/SECAO DE 3""X1 1/2""";M;1,4000;8,2200;11,5080
I2572;PLACA REFLETIVA DE ALUMINIO C/PELICULA ANTI-PICHANTE;M2;1,0000;712,8000;712,8000
;;;;Total:;781,5380
;;;Total Simples:;;856,12
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;856,12
C3304 - PLACA INDICATIVA/EDUCATIVA/SERVIÇOS REFLETIVA EM POLIÉSTER COM FIBRA DE VIDRO C/PELÍCULA ANTI-PICHANTE - M2;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0581;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHI);H;0,9000;46,7200;42,0480
I0703;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHP);H;0,1000;130,7440;13,0744
;;;;Total:;55,1224
MAO DE OBRA;;;;;
I0498;CARPINTEIRO;H;0,1000;23,1700;2,3170
I2543;SERVENTE;H;1,0000;17,1400;17,1400
;;;;Total:;19,4570
MATERIAIS;;;;;
I0198;"PONTALETE / BARROTE DE 3""x3"" - APARELHADO";M;6,0000;17,3300;103,9800
I2525;"PARAFUSO C/PORCA E ARRUELA DE 1/4X1 1/2""";UN;4,0000;0,4800;1,9200
I2526;"PARAFUSO C/PORCA E ARRUELA DE 5/16X3 1/2""";UN;4,0000;0,8300;3,3200
I2542;"TRAVESSA DE MADEIRA C/SECAO DE 3""X1 1/2""";M;4,0000;8,2200;32,8800
I2574;PLACA REFLETIVA DE POLIESTER DE FIBRA DE VIDRO C/PELICULA ANTI-PICHANTE;M2;1,0000;1.017,0000;1.017,0000
;;;;;
;;;;Total:;1.159,1000
SERVIÇOS;;;;;
C3268;CONCRETO P/VIBR., FCK=10MPa COM AGREGADO PRODUZIDO (S/TRANSP.) ;M3;0,0360;350,7504;12,6270
;;;;;
;;;;Total:;12,6270
;;;Total Simples:;;1.246,31
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;1.246,31
C3303 - PLACA INDICATIVA/EDUCATIVA/SERVIÇOS REFLETIVA EM AÇO GALVANIZADO C/PELÍCULA ANTI-PICHANTE - M2;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0581;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHI);H;0,9000;46,7200;42,0480
I0703;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHP);H;0,1000;130,7440;13,0744
;;;;Total:;55,1224
MAO DE OBRA;;;;;
I0498;CARPINTEIRO;H;0,1000;23,1700;2,3170
I2543;SERVENTE;H;1,0000;17,1400;17,1400
;;;;Total:;19,4570
MATERIAIS;;;;;
I0198;"PONTALETE / BARROTE DE 3""x3"" - APARELHADO";M;6,0000;17,3300;103,9800
I2525;"PARAFUSO C/PORCA E ARRUELA DE 1/4X1 1/2""";UN;4,0000;0,4800;1,9200
I2526;"PARAFUSO C/PORCA E ARRUELA DE 5/16X3 1/2""";UN;4,0000;0,8300;3,3200
I2542;"TRAVESSA DE MADEIRA C/SECAO DE 3""X1 1/2""";M;4,0000;8,2200;32,8800
I2573;PLACA REFLETIVA DE AÇO GALVANIZADO C/PELICULA ANTI-PICHANTE;M2;1,0000;571,7300;571,7300
;;;;Total:;713,8300
SERVIÇOS;;;;;
C3268;CONCRETO P/VIBR., FCK=10MPa COM AGREGADO PRODUZIDO (S/TRANSP.) ;M3;0,0360;350,7504;12,6270
;;;;;
;;;;Total:;12,6270
;;;Total Simples:;;801,04
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;801,04
C3302 - PLACA INDICATIVA/EDUCATIVA/SERVIÇOS REFLETIVA EM ALUMÍNIO C/PELÍCULA ANTI-PICHANTE - M2;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0581;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHI);H;0,9000;46,7200;42,0480
I0703;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHP);H;0,1000;130,7440;13,0744
;;;;Total:;55,1224
MAO DE OBRA;;;;;
I0498;CARPINTEIRO;H;0,1000;23,1700;2,3170
I2543;SERVENTE;H;1,0000;17,1400;17,1400
;;;;Total:;19,4570
MATERIAIS;;;;;
I0198;"PONTALETE / BARROTE DE 3""x3"" - APARELHADO";M;6,0000;17,3300;103,9800
I2525;"PARAFUSO C/PORCA E ARRUELA DE 1/4X1 1/2""";UN;4,0000;0,4800;1,9200
I2526;"PARAFUSO C/PORCA E ARRUELA DE 5/16X3 1/2""";UN;4,0000;0,8300;3,3200
I2542;"TRAVESSA DE MADEIRA C/SECAO DE 3""X1 1/2""";M;4,0000;8,2200;32,8800
I2572;PLACA REFLETIVA DE ALUMINIO C/PELICULA ANTI-PICHANTE;M2;1,0000;712,8000;712,8000
;;;;Total:;854,9000
SERVIÇOS;;;;;
C3268;CONCRETO P/VIBR., FCK=10MPa COM AGREGADO PRODUZIDO (S/TRANSP.) ;M3;0,0360;350,7504;12,6270
;;;;;
;;;;Total:;12,6270
;;;Total Simples:;;942,11
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;942,11
C3301 - PLACA DE SINALIZAÇÃO DE OBRA REFLETIVA EM POLIÉSTER C/FIBRA DE VIDRO C/PELÍCULA ANTI-PICHANTE - M2;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0581;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHI);H;0,9000;46,7200;42,0480
I0703;CAMINHÃO C/CARROCERIA DE MADEIRA HP 136 (CHP);H;0,1000;130,7440;13,0744
;;;;Total:;55,1224
MAO DE OBRA;;;;;
I0498;CARPINTEIRO;H;0,1000;23,1700;2,3170
I2543;SERVENTE;H;1,0000;17,1400;17,1400
;;;;Total:;19,4570
MATERIAIS;;;;;
I0198;"PONTALETE / BARROTE DE 3""x3"" - APARELHADO";M;3,0000;17,3300;51,9900
I2525;"PARAFUSO C/PORCA E ARRUELA DE 1/4X1 1/2""";UN;4,0000;0,4800;1,9200
I2526;"PARAFUSO C/PORCA E ARRUELA DE 5/16X3 1/2""";UN;4,0000;0,8300;3,3200
I2542;"TRAVESSA DE MADEIRA C/SECAO DE 3""X1 1/2""";M;1,4000;8,2200;11,5080
I2574;PLACA REFLETIVA DE POLIESTER DE FIBRA DE VIDRO C/PELICULA ANTI-PICHANTE;M2;1,0000;1.017,0000;1.017,0000
;;;;;
;;;;Total:;1.085,7380
;;;Total Simples:;;1.160,32
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;1.160,32
C3316 - USINAGEM DE MISTURAS BETUMINOSAS A QUENTE - M3;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0564;AQUECEDOR FLUIDO TÉRMICO (CHI);H;0,0000;39,2517;0,0000
I0594;CARREGADEIRA DE PNEUS HP 111 (CHI);H;0,0222;59,6490;1,3227
I0626;GRUPO GERADOR 145 KVA (CHI);H;0,0000;27,6286;0,0000
I0661;TANQUE DE ESTOCAGEM DE ASFALTO (CHI);H;0,0000;13,2716;0,0000
I0669;USINA DE MISTURA BETUM. A QUENTE (CHI);H;0,0000;217,4233;0,0000
I0678;AQUECEDOR FLUIDO TÉRMICO (CHP);H;0,0435;57,4242;2,4967
I0708;CARREGADEIRA DE PNEUS HP 111 (CHP);H;0,0213;170,7399;3,6375
I0740;GRUPO GERADOR 145 KVA (CHP);H;0,0435;143,5058;6,2394
I0774;TANQUE DE ESTOCAGEM DE ASFALTO (CHP);H;0,0870;20,8894;1,8165
I0782;USINA DE MISTURA BETUM. A QUENTE (CHP);H;0,0435;975,0677;42,3942
;;;;Total:;57,9070
MAO DE OBRA;;;;;
I2543;SERVENTE;H;0,3478;17,1400;5,9617
;;;;Total:;5,9617
;;;Total Simples:;;63,87
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;63,87
C3319 - NIVELAMENTO DE FUNDO DE VALAS - M2;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0498;CARPINTEIRO;H;0,0030;23,1700;0,0695
I2391;PEDREIRO;H;0,0600;23,1700;1,3902
I2543;SERVENTE;H;0,3000;17,1400;5,1420
;;;;Total:;6,6017
;;;Total Simples:;;6,60
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;6,60
C3315 - USINAGEM DE MISTURAS BETUMINOSAS A FRIO - M3;;;;;
EQUIPAMENTOS (CHORARIO);;Unidade;Coeficiente;Preço;Total
I0594;CARREGADEIRA DE PNEUS HP 111 (CHI);H;0,0453;59,6490;2,7041
I0661;TANQUE DE ESTOCAGEM DE ASFALTO (CHI);H;0,0000;13,2716;0,0000
I0670;USINA DE MISTURAS BETUMINOSAS A FRIO (CHI);H;0,0000;38,0686;0,0000
I0708;CARREGADEIRA DE PNEUS HP 111 (CHP);H;0,0213;170,7399;3,6425
I0774;TANQUE DE ESTOCAGEM DE ASFALTO (CHP);H;0,1333;20,8894;2,7852
I0783;USINA DE MISTURAS BETUMINOSAS A FRIO (CHP);H;0,0667;49,8709;3,3247
;;;;Total:;12,4565
MAO DE OBRA;;;;;
I2543;SERVENTE;H;0,4000;17,1400;6,8560
;;;;Total:;6,8560
;;;Total Simples:;;19,31
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;19,31
C3329 - CONFECÇÃO E COLOCAÇÃO DE CABO COM 12 CORDOALHAS DE D=12,7mm COM BAINHA - KG;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0040;AJUDANTE DE ARMADOR/FERREIRO;H;0,1000;18,6300;1,8630
I0121;ARMADOR/FERREIRO;H;0,1000;23,1700;2,3170
;;;;Total:;4,1800
MATERIAIS;;;;;
I0181;BAINHA METALICA D=70mm;M;0,1100;35,6700;3,9237
I0861;CORDOALHA CP-190 RB D=12,7 MM;KG;1,0300;9,3100;9,5893
;;;;Total:;13,5130
;;;Total Simples:;;17,69
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;17,69
C3328 - CONFECÇÃO E COLOCAÇÃO DE CABO COM 7 CORDOALHAS DE D=12,7mm COM BAINHA - KG;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0040;AJUDANTE DE ARMADOR/FERREIRO;H;0,1000;18,6300;1,8630
I0121;ARMADOR/FERREIRO;H;0,1000;23,1700;2,3170
;;;;Total:;4,1800
MATERIAIS;;;;;
I0180;BAINHA METALICA D=60mm;M;0,1800;29,9400;5,3892
I0861;CORDOALHA CP-190 RB D=12,7 MM;KG;1,0300;9,3100;9,5893
;;;;Total:;14,9785
;;;Total Simples:;;19,16
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;19,16
C3327 - CONFECÇAO E COLOCAÇAO DE CABO COM 6 CORDOALHA DE D=12,7mm COM BAINHA - KG;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0040;AJUDANTE DE ARMADOR/FERREIRO;H;0,1000;18,6300;1,8630
I0121;ARMADOR/FERREIRO;H;0,1000;23,1700;2,3170
;;;;Total:;4,1800
MATERIAIS;;;;;
I0180;BAINHA METALICA D=60mm;M;0,2100;29,9400;6,2874
I0861;CORDOALHA CP-190 RB D=12,7 MM;KG;1,0300;9,3100;9,5893
;;;;Total:;15,8767
;;;Total Simples:;;20,06
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;20,06
C3326 - CONFECÇÃO E COLOCAÇÃO DE CABO COM 4 CORDOALHA DE D=12,7mm COM BAINHA - KG;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0040;AJUDANTE DE ARMADOR/FERREIRO;H;0,1000;18,6300;1,8630
I0121;ARMADOR/FERREIRO;H;0,1000;23,1700;2,3170
;;;;Total:;4,1800
MATERIAIS;;;;;
I0179;BAINHA METALICA D=40mm;M;0,3200;17,2000;5,5040
I0861;CORDOALHA CP-190 RB D=12,7 MM;KG;1,0300;9,3100;9,5893
;;;;Total:;15,0933
;;;Total Simples:;;19,27
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;19,27
C3325 - CONFECÇÃO E COLOCAÇÃO DE CABO COM 2 CORDOALHA DE D=12,7mm COM BAINHA - KG;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I0040;AJUDANTE DE ARMADOR/FERREIRO;H;0,1000;18,6300;1,8630
I0121;ARMADOR/FERREIRO;H;0,1000;23,1700;2,3170
;;;;Total:;4,1800
MATERIAIS;;;;;
I0178;BAINHA METALICA D=35mm;M;0,6400;16,1700;10,3488
I0861;CORDOALHA CP-190 RB D=12,7 MM;KG;1,0300;9,3100;9,5893
;;;;Total:;19,9381
;;;Total Simples:;;24,12
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;24,12
C3324 - ARGAMASSA DE CIMENTO E AREIA TRAÇO 1:4 COM AREIA PRODUZIDA - M3;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I2543;SERVENTE;H;10,0000;17,1400;171,4000
;;;;Total:;171,4000
MATERIAIS;;;;;
I0805;CIMENTO PORTLAND;KG;365,0000;0,5600;204,4000
;;;;Total:;204,4000
SERVIÇOS;;;;;
C3130;AREIA DE RIO - EXTRAÇÃO;M3;1,2160;7,6957;9,3580
;;;;Total:;9,3580
;;;Total Simples:;;385,16
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;385,16
C3323 - ARGAMASSA DE CIMENTO E AREIA TRAÇO 1:3 COM AREIA PRODUZIDA - M3;;;;;
MAO DE OBRA;;Unidade;Coeficiente;Preço;Total
I2543;SERVENTE;H;10,0000;17,1400;171,4000
;;;;Total:;171,4000
MATERIAIS;;;;;
I0805;CIMENTO PORTLAND;KG;486,0000;0,5600;272,1600
;;;;Total:;272,1600
SERVIÇOS;;;;;
C3130;AREIA DE RIO - EXTRAÇÃO;M3;1,2160;7,6957;9,3580
;;;;Total:;9,3580
;;;Total Simples:;;452,92
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;452,92
C3322 - SARJETA CONJUGADA COM BANQUETA EM CONCRETO SIMPLES - M;;;;;
SERVIÇOS;;Unidade;Coeficiente;Preço;Total
C0588;CAIAÇÃO EM DUAS DEMÃOS COM SUPERCAL;M2;0,5000;4,9790;2,4895
C1405;FORMA PLANA CHAPA COMPENSADA RESINADA, ESP.= 12mm UTIL. 3 X;M2;0,4000;122,1451;48,8580
C2784;ESCAVAÇÃO MANUAL SOLO DE 1A.CAT. PROF. ATÉ 1.50m;M3;0,0530;45,4210;2,4073
C3268;CONCRETO P/VIBR., FCK=10MPa COM AGREGADO PRODUZIDO (S/TRANSP.) ;M3;0,0780;350,7504;27,3585
;;;;;
;;;;Total:;81,1133
;;;Total Simples:;;81,11
;;;Encargos Sociais:;;INCLUSO
;;;Valor BDI:;;0,00
;;;Valor Geral:;;81,11
C3321 - MARCO DE REFERÊNCIA DO SISTEMA RODOVIÁRIO ESTADUAL (S.R.E) EM CONCRETO - UN;;;;;
SERVIÇOS;;Unidade;Coeficiente;Preço;Total
